Date,Price,Returns,Returns_forward,Market_Cap,Energy_TWh_Annual,electricity_price,daily_cost_usd,cumulative_cost,CEIR,CEIR_stable,log_CEIR,fear_greed_index,post_china_ban,in_analysis_period
2022-03-12,38849.26,-0.01214512512939614,0.007657546115421354,740699744781.8555,101.123608127019,0.076234375,21120808.392625242,20768744036.193165,35.66415684506761,35.66415684506761,3.574146174487914,22.0,1,1
2022-03-13,39146.75,0.007657546115421354,-0.005137591243206674,746407615059.5323,103.138022731162,0.076234375,21541541.64834501,20790285577.84151,35.901749029126414,35.901749029126414,3.5807860137817515,21.0,1,1
2022-03-14,38945.63,-0.005137591243206674,-0.00568433480213304,742608604112.6195,103.641626198338,0.076234375,21646724.923873764,20811932302.765385,35.68186717645364,35.68186717645364,3.574642637521214,23.0,1,1
2022-03-15,38724.25,-0.00568433480213304,0.01789395533806326,738422874522.4879,102.735138927808,0.076234375,21457394.812875647,20833389697.57826,35.44420208336643,35.44420208336643,3.5679596876518866,21.0,1,1
2022-03-16,39417.18,0.01789395533806326,0.04659465745646951,751672305000.4401,104.447392334171,0.076234375,21815018.28760361,20855204715.865864,36.04243234441117,36.04243234441117,3.5846969205962758,24.0,1,1
2022-03-17,41253.81,0.04659465745646951,-0.012982073655742332,786734008381.2141,105.838566143371,0.076234375,22105580.65982479,20877310296.52569,37.68368612656674,37.68368612656674,3.6292272720615832,27.0,1,1
2022-03-18,40718.25,-0.012982073655742332,0.02519852891516705,776557851056.4473,106.29113391139,0.076234375,22200104.55281129,20899510401.0785,37.1567484670059,37.1567484670059,3.615145409229319,25.0,1,1
2022-03-19,41744.29,0.02519852891516705,0.01100318151296853,796164169341.9946,106.135092417498,0.076234375,22167513.523329314,20921677914.60183,38.05450846685338,38.05450846685338,3.639019565247904,28.0,1,1
2022-03-20,42203.61,0.01100318151296853,-0.02750783641494181,804963113056.9362,106.382290678806,0.076234375,22219143.673882466,20943897058.27571,38.43425656730228,38.43425656730228,3.6489491600174926,31.0,1,1
2022-03-21,41042.68,-0.02750783641494181,0.0034639550828552412,782857844516.8805,106.327684429618,0.076234375,22207738.541614134,20966104796.817326,37.33921260546781,37.33921260546781,3.620044050731834,30.0,1,1
2022-03-22,41184.85,0.0034639550828552412,0.03430824684319611,785607266136.7389,107.281713334795,0.076234375,22406998.26029387,20988511795.077618,37.430346363146406,37.430346363146406,3.6224817754975254,26.0,1,1
2022-03-23,42597.83,0.03430824684319611,-0.00545990253494133,812598984148.7449,106.222755120403,0.076234375,22185822.86953965,21010697617.94716,38.67548802637708,38.67548802637708,3.655206015031799,31.0,1,1
2022-03-24,42365.25,-0.00545990253494133,0.03615651978921397,808200952090.3224,104.579102607213,0.076234375,21842527.466634937,21032540145.413795,38.42621701908663,38.42621701908663,3.6487399615083023,40.0,1,1
