,Average electricity cost assumption: 0.05 USD/kWh,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1279411200,2010-07-18T00:00:00,2.66617531613614E-05,2.24403089108125E-05,2.4439939527451E-05,0.000233716928212494,0.000196711747912182,0.000214240509897635
1279497600,2010-07-19T00:00:00,2.68167639433529E-05,2.25707763189887E-05,2.45820327392157E-05,0.000235075752727431,0.000197855425212255,0.000215486098991965
1279584000,2010-07-20T00:00:00,2.72301243110165E-05,2.29186879617722E-05,2.49609463960784E-05,0.00023869926971037,0.000200905218672895,0.000218807656108024
1279670400,2010-07-21T00:00:00,2.84443707130871E-05,2.3940678683515E-05,2.60740055583333E-05,0.000249343353670922,0.000209863989339693,0.00022856473272435
1279756800,2010-07-22T00:00:00,2.82118554848058E-05,2.37449783663782E-05,2.58608666066667E-05,0.000247305125179807,0.000208148480359671,0.00022669635667404
1279843200,2010-07-23T00:00:00,2.85218759609456E-05,2.40059122671292E-05,2.61450520330065E-05,0.000250022764673649,0.000210435826933655,0.000229187526121335
1279929600,2010-07-24T00:00:00,2.86325974164298E-05,2.40991028254951E-05,2.62465466969188E-05,0.000250993348952423,0.00021125273536829,0.00023007722834519
1280016000,2010-07-25T00:00:00,2.9939112202459E-05,2.5198752770403E-05,2.74441852081233E-05,0.000262446257566755,0.000220892266785352,0.000240575727534408
1280102400,2010-07-26T00:00:00,3.14670694904928E-05,2.64847834878314E-05,2.88448126722689E-05,0.00027584033115366,0.00023216561205433,0.000252853627885109
1280188800,2010-07-27T00:00:00,3.2342713968739E-05,2.7221784257022E-05,2.96474867487395E-05,0.000283516230649966,0.000238626160797055,0.00025988986883945
1280275200,2010-07-28T00:00:00,3.24952407876168E-05,2.73501609962441E-05,2.97873029943978E-05,0.000284853280744249,0.000239751511293076,0.000261115498048891
1280361600,2010-07-29T00:00:00,3.39598031557457E-05,2.85828343227526E-05,3.11298184507003E-05,0.000297691634463267,0.000250557125673249,0.000272883988538839
1280448000,2010-07-30T00:00:00,3.50853451689427E-05,2.95301655171935E-05,3.21615652593837E-05,0.000307558135750952,0.000258861430923718,0.000281928281063758
1280534400,2010-07-31T00:00:00,3.69471713428174E-05,3.10972025468713E-05,3.38682391913165E-05,0.000323878903991137,0.000272598077525874,0.000296888984751081
1280620800,2010-08-01T00:00:00,3.89513278915092E-05,3.27840343086869E-05,3.57053826288515E-05,0.00034144734029697,0.00028738484474995,0.000312993384124513
1280707200,2010-08-02T00:00:00,4.07791193784574E-05,3.43224254768683E-05,3.73808580988796E-05,0.000357469760471557,0.000300870381730227,0.000327680602094778
1280793600,2010-08-03T00:00:00,4.26573839260267E-05,3.59032981377392E-05,3.91026005394958E-05,0.00037393462749555,0.000314728311475421,0.00034277339632922
1280880000,2010-08-04T00:00:00,4.51596323748118E-05,0.0000380093572487999,4.1396328202521E-05,0.0003958693373976,0.00033319002564298,0.000362880213023299
1280966400,2010-08-05T00:00:00,4.67524570970887E-05,3.9349984723383E-05,4.28564174792717E-05,0.00040983203891308,0.000344941966085175,0.000375679355623296
1281052800,2010-08-06T00:00:00,4.76454461305745E-05,4.01015838265669E-05,4.36749907308123E-05,0.000417659980780616,0.000351530483823685,0.000382854968746301
1281139200,2010-08-07T00:00:00,4.82565201960362E-05,4.06159044983305E-05,4.4235141937535E-05,0.000423016656038454,0.000356039018832365,0.000387765254224432
1281225600,2010-08-08T00:00:00,4.96852649595281E-05,4.18184313409361E-05,4.55448245907563E-05,0.000435541032635223,0.000366580369134646,0.00039924593236257
1281312000,2010-08-09T00:00:00,5.06380401363197E-05,4.26203504480691E-05,4.6418201805042E-05,0.000443893059834978,0.000373609992027773,0.000406901957022998
1281398400,2010-08-10T00:00:00,5.20806009171103E-05,4.38345057719012E-05,4.77405491403361E-05,0.000456538547639389,0.000384253277596486,0.000418493653764187
1281484800,2010-08-11T00:00:00,5.48506938594686E-05,4.61660006650528E-05,5.02798009137255E-05,0.000480821182372102,0.000404691161829853,0.000440752734809718
1281571200,2010-08-12T00:00:00,5.72173532076262E-05,4.8157938949752E-05,5.24492385722689E-05,0.000501567318218051,0.000422152492833526,0.000459770025324509
1281657600,2010-08-13T00:00:00,6.01383586259477E-05,5.0616451843506E-05,5.51268267770308E-05,0.000527172851715057,0.000443703816860173,0.000483241763527452
1281744000,2010-08-14T00:00:00,6.5550810946451E-05,5.51719325465963E-05,6.0088241227451E-05,0.00057461840875659,0.000483637160703463,0.000526733522599835
1281830400,2010-08-15T00:00:00,6.69457965826901E-05,5.63460454570975E-05,6.13669780151261E-05,0.000586846852843861,0.000493929434476917,0.000537942929280595
1281916800,2010-08-16T00:00:00,6.79606642121134E-05,5.72002257118621E-05,6.22972733089636E-05,0.000595743182483386,0.000501417178590183,0.000546097897826375
1282003200,2010-08-17T00:00:00,6.78089228487257E-05,5.70725100643441E-05,6.21581770641457E-05,0.000594413017691929,0.000500297623224041,0.000544878580144301
1282089600,2010-08-18T00:00:00,6.61027312081253E-05,5.56364654335055E-05,6.05941681159664E-05,0.000579456541770426,0.000487709255990109,0.000531168477704561
1282176000,2010-08-19T00:00:00,6.52086855762826E-05,5.48839770267045E-05,5.97746263159664E-05,0.000571619337761693,0.000481112942616092,0.000523984374285761
1282262400,2010-08-20T00:00:00,6.80212132361187E-05,5.72511878070665E-05,6.23527765789916E-05,0.000596273955227816,0.000501863912316745,0.00054658443949144
1282348800,2010-08-21T00:00:00,6.67501428345451E-05,5.61813702190755E-05,6.1187628752381E-05,0.000585131752087623,0.000492485891340416,0.000536370753643371
1282435200,2010-08-22T00:00:00,7.00410590189827E-05,5.89512246743105E-05,6.42043018140056E-05,0.000613979923360403,0.000516766435495006,0.000562814909701573
1282521600,2010-08-23T00:00:00,7.41611217472373E-05,6.24189441372581E-05,6.79810258470588E-05,0.000650096393236282,0.000547164464307204,0.000595921672575318
1282608000,2010-08-24T00:00:00,7.95296874476902E-05,6.69374869351392E-05,7.29022108971989E-05,0.000697157240166452,0.00058677401047343,0.000639060780724845
1282694400,2010-08-25T00:00:00,8.47109780826495E-05,7.12984065528966E-05,7.76517271434174E-05,0.000742576433872505,0.000625001831842692,0.000680695040139197
1282780800,2010-08-26T00:00:00,8.95834693822406E-05,7.53994200633859E-05,8.21181773422969E-05,0.000785288692604721,0.000660951316275641,0.000719847942582575
1282867200,2010-08-27T00:00:00,9.05381776481767E-05,7.62029661872154E-05,8.2993326554902E-05,0.000793657665263917,0.00066799520159713,0.000727519500580271
1282953600,2010-08-28T00:00:00,9.26653503659559E-05,7.79933365580128E-05,8.4943234810084E-05,0.000812304461307969,0.000683689588267541,0.000744612396345197
1283040000,2010-08-29T00:00:00,9.17496228745174E-05,7.72225992527188E-05,8.41038179728291E-05,0.000804277194118019,0.000676933305049333,0.00073725406834982
1283126400,2010-08-30T00:00:00,8.97829559372448E-05,7.5567321247181E-05,8.23010400112045E-05,0.000787037391745888,0.000662423138052789,0.000721450916738218
1283212800,2010-08-31T00:00:00,9.03528246298104E-05,7.60469607300904E-05,8.2823419627451E-05,0.000792032860704918,0.000666627657759973,0.000726030096454235
1283299200,2010-09-01T00:00:00,8.88071988873658E-05,7.47460590635329E-05,8.14065960806723E-05,0.000778483905446648,0.000655223953750929,0.000713610221243173
1283385600,2010-09-02T00:00:00,8.73694830983443E-05,7.35359816077731E-05,8.00886899876751E-05,0.000765880888840086,0.000644616414773739,0.00070205745643196
1283472000,2010-09-03T00:00:00,8.68372056037562E-05,7.30879813831615E-05,7.96007689683473E-05,0.000761214944322527,0.000640689244804794,0.000697780340776533
1283558400,2010-09-04T00:00:00,8.76736408604379E-05,7.37919810575352E-05,8.03675012596639E-05,0.000768547135782598,0.000646860505950354,0.000704501516042213
1283644800,2010-09-05T00:00:00,8.79017598567979E-05,7.39839812128049E-05,8.05766103322129E-05,0.000770546826904691,0.000648543579311448,0.000706334566172178
1283731200,2010-09-06T00:00:00,8.85861163551218E-05,7.45599812655609E-05,0.0000812039371,0.000776545895968998,0.000653592795773907,0.0007118337126186
1283817600,2010-09-07T00:00:00,8.67611665926447E-05,7.30239818821426E-05,7.95310665439776E-05,0.000760548386351123,0.000640128225178862,0.000697169329324508
1283904000,2010-09-08T00:00:00,8.88978337275686E-05,7.48223433873703E-05,8.14896780145658E-05,0.000779278410455867,0.000655892662133688,0.000714338517475684
1283990400,2010-09-09T00:00:00,8.87747689736057E-05,7.47187638861181E-05,8.13768686607843E-05,0.000778199624822627,0.000654984684225711,0.000713349630680435
1284076800,2010-09-10T00:00:00,9.16955560053648E-05,7.71770929711821E-05,8.40542566778711E-05,0.000803803243943028,0.000676534396985382,0.000736819614038218
1284163200,2010-09-11T00:00:00,9.18454109014584E-05,7.73032208420608E-05,8.41916236610644E-05,0.000805116871962184,0.000677640033901505,0.000738023773012891
1284249600,2010-09-12T00:00:00,9.46901584313496E-05,7.96975500130526E-05,8.67993088039216E-05,0.000830053928809211,0.000698628723414419,0.000760882740975176
1284336000,2010-09-13T00:00:00,9.75454434809438E-05,8.21007482631278E-05,8.94166533394958E-05,0.000855083357553954,0.000719695159274578,0.00078382638317402
1284422400,2010-09-14T00:00:00,0.000103031253074648,8.67179713378289E-05,9.44453119546218E-05,0.000903171964452366,0.000760169736747408,0.000827907604594215
1284508800,2010-09-15T00:00:00,0.000103651999211043,8.72404326692942E-05,9.50143292260504E-05,0.000908613425084,0.000764749632779033,0.000832895609995558
1284595200,2010-09-16T00:00:00,0.000110956334076239,9.33882478475012E-05,0.000101709969280672,0.000972643224512311,0.000818641380631196,0.000891589590714373
1284681600,2010-09-17T00:00:00,0.000113651981247879,9.56570842169645E-05,0.0001041809791,0.000996273267618904,0.000838530000245911,0.0009132504627906
1284768000,2010-09-18T00:00:00,0.000120347622461143,0.000101292582238129,0.000110318649993557,0.00105496725849438,0.00088793077589944,0.000967053285843524
1284854400,2010-09-19T00:00:00,0.000127855021249539,0.000107611309551695,0.000117200431971148,0.00112077711627346,0.000943320739530159,0.00102737898665909
1284940800,2010-09-20T00:00:00,0.000135712404379811,0.000114224607019674,0.000124403032917367,0.00118965493679342,0.00100129290513446,0.00109051698655364
1285027200,2010-09-21T00:00:00,0.000137316569744508,0.000115574779534961,0.000125873517782633,0.00120371705038036,0.00101312851740347,0.00110340725688256
1285113600,2010-09-22T00:00:00,0.000142101163397272,0.000119601812526037,0.000130259395141457,0.00124565879834048,0.00104842948860324,0.00114185385781001
1285200000,2010-09-23T00:00:00,0.000149255254441991,0.000125623172488676,0.00013681731169888,0.00130837156043849,0.00110121273003573,0.00119934055435238
1285286400,2010-09-24T00:00:00,0.000156694135059878,0.000131884230342064,0.000143636285355742,0.00137358078793489,0.00115609716317854,0.00125911567742844
1285372800,2010-09-25T00:00:00,0.000159260218882366,0.000134044017559324,0.00014598852877591,0.00139607507872282,0.00117502985792504,0.00127973544324963
1285459200,2010-09-26T00:00:00,0.000159312376464055,0.000134087916857246,0.000146036339890756,0.00139653229208391,0.00117541467917062,0.00128015455548237
1285545600,2010-09-27T00:00:00,0.000162223216601342,0.000136537873972797,0.000148704609921569,0.00142204871672737,0.00119689100324553,0.00130354461057247
1285632000,2010-09-28T00:00:00,0.000168510494573172,0.000141829666265753,0.000154467947857143,0.00147716299542843,0.00124327885448559,0.00135406603091571
1285718400,2010-09-29T00:00:00,0.0001754094978441,0.000147636327352117,0.000160792033963585,0.00153763965810138,0.00129418004556866,0.00140950296972479
1285804800,2010-09-30T00:00:00,0.000172695904940729,0.000145352386658447,0.000158304573890756,0.00151385230271043,0.00127415902144794,0.00138769789472637
1285891200,2010-10-01T00:00:00,0.00017194083217434,0.00014471686708007,0.000157612423879552,0.00150723333484026,0.00126858805682389,0.00138163050772815
1285977600,2010-10-02T00:00:00,0.000164850978678127,0.000138749573720757,0.000151113391739496,0.00144508367909246,0.00121627876323616,0.00132465999198842
1286064000,2010-10-03T00:00:00,0.000161523712173067,0.000135949124412332,0.000148063397551821,0.00141591686090911,0.0011917300245985,0.00129792374293926
1286150400,2010-10-04T00:00:00,0.000160495835329735,0.00013508399473586,0.000147121177145658,0.00140690649250046,0.00118414629785455,0.00128966423885884
1286236800,2010-10-05T00:00:00,0.000155219213561969,0.000130642838081324,0.000142284274030812,0.00136065162608422,0.00114521511862088,0.0012472639461541
1286323200,2010-10-06T00:00:00,0.000156345155786945,0.000131590506120679,0.00014331638770028,0.00137052163562836,0.00115352237665387,0.00125631145458066
1286409600,2010-10-07T00:00:00,0.000158597040236897,0.000133485842199388,0.000145380615039216,0.00139026165471664,0.00117013689271984,0.00127440647143376
1286496000,2010-10-08T00:00:00,0.000158597040236897,0.000133485842199388,0.000145380615039216,0.00139026165471664,0.00117013689271984,0.00127440647143376
1286582400,2010-10-09T00:00:00,0.000167926278619591,0.000141337951171489,0.000153932416585434,0.00147204175837934,0.00123896847996927,0.00134937156378792
1286668800,2010-10-10T00:00:00,0.000176933818873181,0.000148919297551594,0.000162189328190476,0.0015510018562423,0.00130542656233727,0.00142175165091771
1286755200,2010-10-11T00:00:00,0.000177898913260495,0.000149731585327583,0.000163073998014006,0.0015594618736415,0.0013125470769816,0.00142950666659077
1286841600,2010-10-12T00:00:00,0.00018343962081918,0.000154395014189477,0.000168152979761905,0.00160803171610093,0.00135342669438495,0.00147402902059286
1286928000,2010-10-13T00:00:00,0.000185518175044471,0.000156144463995763,0.000170058321067227,0.00162625232243983,0.00136876237138686,0.00149073124247531
1287014400,2010-10-14T00:00:00,0.000194240657035807,0.000163485886338471,0.00017805392927451,0.00170271359957589,0.00143311727964304,0.00156082074402035
1287100800,2010-10-15T00:00:00,0.000199221733078762,0.000167678292007958,0.000182619915484594,0.00174637771216842,0.00146986790774176,0.00160084617913795
1287187200,2010-10-16T00:00:00,0.000217174649482886,0.000182788663314763,0.000199076754935574,0.00190375297736698,0.00160232542261721,0.00174510683376524
1287273600,2010-10-17T00:00:00,0.000233927654415703,0.000196889109133217,0.000214433675577031,0.00205060981860805,0.00172592993066178,0.00187972560010825
1287360000,2010-10-18T00:00:00,0.000250206912642571,0.000210590818140831,0.000229356328420168,0.00219331379622478,0.00184603911182252,0.00201053757493119
1287446400,2010-10-19T00:00:00,0.000267430103844235,0.000225087004068898,0.00024514425312605,0.00234429229029857,0.00197311267766796,0.00214893452290296
1287532800,2010-10-20T00:00:00,0.000282221965547539,0.000237536821002512,0.000258703459204482,0.00247395774998973,0.00208224777290802,0.00226779452338649
1287619200,2010-10-21T00:00:00,0.000292758749116099,0.00024640528050605,0.000268362177131653,0.00256632319475173,0.00215998868891604,0.00235246284473607
1287705600,2010-10-22T00:00:00,0.000303375528418601,0.000255341069752322,0.000278094224478992,0.00265938988211745,0.00223831981744886,0.00243777397178284
1287792000,2010-10-23T00:00:00,0.000305881879835599,0.000257450582194963,0.000280391713196079,0.00268136055863886,0.00225681180352104,0.00245791375787682
1287878400,2010-10-24T00:00:00,0.000314235170754962,0.00026448126871876,0.000288048896266106,0.002754585506838,0.00231844280158865,0.00252503662466869
1287964800,2010-10-25T00:00:00,0.000325594071764568,0.000274041677068511,0.000298461221820728,0.0028541576330882,0.00240224934118257,0.0026163110704805
1288051200,2010-10-26T00:00:00,0.000345737429927381,0.000290995670188879,0.000316925966145658,0.00303073431074342,0.00255086804487571,0.00277817301923284
1288137600,2010-10-27T00:00:00,0.000357196322537186,0.000300640238135465,0.000327429950663866,0.00313118296336098,0.00263541232749549,0.00287025094751945
1288224000,2010-10-28T00:00:00,0.000369608509298592,0.000311087161992982,0.000338807788123249,0.00323998819251146,0.00272699006203048,0.0029699890706884
1288310400,2010-10-29T00:00:00,0.000387695733438593,0.000326310575644149,0.000355387742994398,0.0033985407993227,0.00286043850609661,0.00311532895508889
1288396800,2010-10-30T00:00:00,0.000409604886823961,0.0003447507797435,0.000375471132882353,0.00359059643789884,0.00302208533523152,0.00329137995084671
1288483200,2010-10-31T00:00:00,0.000423372738843734,0.000356338721860143,0.00038809166345098,0.00371128542870418,0.00312366523582602,0.00340201152181129
1288569600,2010-11-01T00:00:00,0.000436910605275485,0.000320991375846388,0.000372222872335492,0.0038299583658449,0.00281381040066944,0.00326290569889292
1288656000,2010-11-02T00:00:00,0.000440110265322218,0.000277206783495809,0.000347037157840504,0.00385800658581457,0.00242999466412426,0.00304212772562986
1288742400,2010-11-03T00:00:00,0.00045592941496127,0.000240346508261044,0.000331182589744729,0.0039966772515505,0.00210687749141631,0.00290314658170229
1288828800,2010-11-04T00:00:00,0.000474324124927349,0.000202749145225306,0.000315931531703001,0.00415792527911314,0.00177729900704503,0.00276945580690851
1288915200,2010-11-05T00:00:00,0.000498458536778527,0.000165229305272683,0.000303066088422238,0.00436948753340057,0.00144840009002034,0.00265667733110934
1289001600,2010-11-06T00:00:00,0.000512889088956358,0.000119806125747322,0.000281465205187438,0.00449598575379143,0.00105022049830102,0.00246732398867308
1289088000,2010-11-07T00:00:00,0.000536270798394173,7.58430522380694E-05,0.000264394940237627,0.00470094981872332,0.000664840195918916,0.00231768604612304
1289174400,2010-11-08T00:00:00,0.000573228984517214,8.10699294969983E-05,0.000282616252008757,0.0050249252782779,0.000710659001970687,0.00247741406510876
1289260800,2010-11-09T00:00:00,0.0006049025593596,8.55494211988227E-05,0.000298232118008996,0.00530257583534625,0.00074992622622888,0.00261430274646686
1289347200,2010-11-10T00:00:00,0.000645576143799845,9.13017552782622E-05,0.000318285214242336,0.00565912047654944,0.000800351186769246,0.00279008818804832
1289433600,2010-11-11T00:00:00,0.000690954746491699,9.77195049389834E-05,0.00034065800236115,0.00605690930774624,0.000856609180295129,0.00298620804869784
1289520000,2010-11-12T00:00:00,0.000701878309838741,9.92643893295494E-05,0.000346043592788545,0.0061526652640464,0.00087015163686283,0.00303341813438438
1289606400,2010-11-13T00:00:00,0.000743059135103774,0.000105088460845536,0.000366346771457769,0.00651365637831969,0.000921205447771967,0.00321139579859881
1289692800,2010-11-14T00:00:00,0.00079382618329847,0.000112268281003062,0.000391376198220648,0.00695868032279439,0.000984143751272838,0.0034308037536022
1289779200,2010-11-15T00:00:00,0.000800784195109315,0.000113252330208842,0.000394806672381109,0.00701967425432826,0.000992769926610709,0.0034608752900928
1289865600,2010-11-16T00:00:00,0.000811743937012267,0.000114802331216076,0.000400210099743046,0.00711574735184953,0.00100635723544013,0.00350824173434754
1289952000,2010-11-17T00:00:00,0.000836090718753362,0.000118245618161679,0.000412213673166568,0.00732917124059198,0.00103654108880528,0.00361346505897814
1290038400,2010-11-18T00:00:00,0.000870478431238635,0.000123108961610881,0.000429167677029313,0.00763061392823787,0.00107917315748098,0.00376208385683896
1290124800,2010-11-19T00:00:00,0.000902606375273674,0.000127652713284564,0.000445007558426059,0.00791224748564902,0.00111900368465249,0.00390093625716284
1290211200,2010-11-20T00:00:00,0.000876375386171352,0.000123942948958965,0.000432075023563357,0.00768230663517807,0.00108648389057428,0.00378756965655638
1290297600,2010-11-21T00:00:00,0.000851986985840539,0.000120493776030229,0.000420050931132321,0.00746851791787817,0.00105624844068098,0.00368216646230593
1290384000,2010-11-22T00:00:00,0.000877850472072629,0.000124151565608242,0.000432802277871966,0.00769523723818867,0.00108831262412185,0.00379394476782565
1290470400,2010-11-23T00:00:00,0.000886108887526428,0.000125319526713977,0.0004368738836109,0.00776763050805667,0.00109855097117472,0.00382963646373315
1290556800,2010-11-24T00:00:00,0.000897692140241503,0.000126957708847681,0.000442584717425701,0.00786916930135702,0.00111291127575877,0.0038796976329537
1290643200,2010-11-25T00:00:00,0.000893731528167667,0.000126397572235152,0.000440632036437473,0.00783445057591777,0.00110800111821334,0.00386258043141089
1290729600,2010-11-26T00:00:00,0.00093058642726182,0.000131609841942167,0.000458802425115433,0.00815752062137711,0.00115369187446503,0.00402186205856189
1290816000,2010-11-27T00:00:00,0.000984193570616494,0.000139191327613131,0.000485232089952695,0.00862744084002418,0.00122015117785671,0.00425354450052533
1290902400,2010-11-28T00:00:00,0.00101099714720139,0.000142982071142674,0.000498446924790878,0.00886240099236742,0.00125338083563668,0.00436938574271684
1290988800,2010-11-29T00:00:00,0.00104952726017034,0.000148431260953853,0.000517443235882732,0.00920015596265318,0.00130114843352148,0.00453590740574803
1291075200,2010-11-30T00:00:00,0.00110958552294805,0.000156925107672373,0.000547053464232736,0.00972662669416264,0.00137560549385602,0.00479547066746416
1291161600,2010-12-01T00:00:00,0.00114657657011428,0.000162156632362828,0.000565290977321512,0.0100508902136218,0.00142146503929255,0.00495534070720038
1291248000,2010-12-02T00:00:00,0.0011802171674469,0.000166914313721681,0.000581876634694518,0.0103457836898395,0.00146317087408425,0.00510073057973215
1291334400,2010-12-03T00:00:00,0.00120395419182174,0.000170271364646378,0.000593579582458592,0.0105538624455093,0.00149259878249015,0.00520331861983201
1291420800,2010-12-04T00:00:00,0.00127883230658947,0.000180861135312285,0.000630496369161136,0.0112102439995633,0.00158542871214749,0.00552693117206652
1291507200,2010-12-05T00:00:00,0.0013702649521653,0.000193792159965199,0.000675574954337093,0.012011742570681,0.00169878207425493,0.00592209004971896
1291593600,2010-12-06T00:00:00,0.00143267669085877,0.000202618851204349,0.000706345505281502,0.012558843872068,0.00177615684965732,0.00619182469929765
1291680000,2010-12-07T00:00:00,0.00149085465024179,0.000210846772668286,0.000735028696945639,0.0130688318640195,0.0018482828092102,0.00644326155742547
1291766400,2010-12-08T00:00:00,0.00154012281821503,0.00021781461102245,0.000759319138203879,0.013500716624473,0.0019093628802228,0.00665619156549521
1291852800,2010-12-09T00:00:00,0.00158122899944379,0.000223628125872738,0.000779585515492965,0.0138610534091243,0.00196032415140042,0.00683384662881133
1291939200,2010-12-10T00:00:00,0.00161468334248406,0.000228359465886759,0.000796079344833115,0.0141543141802152,0.00200179907796333,0.00697843153680709
1292025600,2010-12-11T00:00:00,0.00165056848745964,0.000233434586391368,0.000813771620432771,0.0144688833610712,0.00204628758430673,0.00713352202471367
1292112000,2010-12-12T00:00:00,0.00167062206666127,0.000236270699525822,0.000823658537435231,0.0146446730363527,0.00207114895204335,0.00722019073915723
1292198400,2010-12-13T00:00:00,0.00164387066974209,0.000232487335598385,0.000810469428479647,0.0144101702909592,0.00203798398385544,0.00710457501005259
1292284800,2010-12-14T00:00:00,0.00166392424894373,0.000235323448732838,0.000820356345482107,0.0145859599662407,0.00206284535159206,0.00719124372449615
1292371200,2010-12-15T00:00:00,0.00172232512211619,0.000243582896176241,0.0008491494392297,0.0150979020204706,0.00213524766788093,0.00744364398428755
1292457600,2010-12-16T00:00:00,0.00175451503149798,0.000248135411409388,0.000865019871094975,0.0153800787661113,0.0021751550164147,0.00758276419001855
1292544000,2010-12-17T00:00:00,0.00178291009402191,0.000252151233670744,0.000879019348376864,0.0156289898841961,0.00221035771435774,0.00770548360787159
1292630400,2010-12-18T00:00:00,0.0017619874197305,0.000249192207216208,0.000868703945719376,0.0154455817213576,0.00218441888845728,0.00761505878817605
1292716800,2010-12-19T00:00:00,0.00178141562815356,0.000251939876175126,0.000878282539258908,0.0156158893963941,0.00220850495455115,0.00769902473914359
1292803200,2010-12-20T00:00:00,0.0018083161904562,0.000255744336082437,0.000891545190485979,0.0158516997255391,0.00224185485009865,0.0078152851398001
1292889600,2010-12-21T00:00:00,0.00185575227920453,0.000262453069371071,0.000914932370782346,0.0162675244795069,0.00230066360610681,0.00802029716227804
1292976000,2010-12-22T00:00:00,0.00184021489976039,0.000260255667826267,0.000907272053416783,0.0161313238112995,0.00228140118416505,0.00795314682025152
1293062400,2010-12-23T00:00:00,0.0018378494518442,0.000259921130144165,0.0009061058283262,0.0161105882948663,0.00227846862684375,0.00794292369110747
1293148800,2010-12-24T00:00:00,0.00185124557803561,0.000261815701136218,0.00091271045418761,0.0162280187370602,0.00229507643616009,0.00800081984140859
1293235200,2010-12-25T00:00:00,0.00190744911677688,0.000269764386646379,0.000940420207004912,0.0167206989576661,0.00236475461334216,0.00824372353460506
1293321600,2010-12-26T00:00:00,0.00188864442652729,0.000267104899855021,0.000931149023547572,0.0165558570429382,0.00234144155212912,0.00816245234041802
1293408000,2010-12-27T00:00:00,0.00194430343187101,0.000274976573760152,0.00095859030775623,0.0170437638837813,0.00241044464558149,0.00840300263779112
1293494400,2010-12-28T00:00:00,0.00193989289685678,0.000274352805994904,0.000956415803485262,0.0170051011338465,0.00240497669735132,0.00838394093335181
1293580800,2010-12-29T00:00:00,0.00195402689480556,0.000276351731813673,0.000963384218610935,0.0171289997598655,0.00242249928107866,0.00844502606034346
1293667200,2010-12-30T00:00:00,0.00199642893036619,0.000282348515169498,0.000984289484554143,0.01750069600359,0.00247506708397582,0.00862828162160162
1293753600,2010-12-31T00:00:00,0.00202116344149925,0.000285846637434527,0.000996484218282725,0.0177175187281824,0.00250573162375106,0.00873518065746637
1293840000,2011-01-01T00:00:00,0.00204413120534249,0.00028909489431924,0.00100780790133037,0.0179188541460322,0.00253420584360246,0.00883444406306206
1293926400,2011-01-02T00:00:00,0.00209713373445714,0.000296590871345082,0.00103393947619829,0.0183834743162513,0.00259991557821098,0.00906351344835417
1294012800,2011-01-03T00:00:00,0.00210771073550612,0.000298086742545755,0.00103915420272938,0.0184761923074467,0.00261302838515609,0.00910922574112578
1294099200,2011-01-04T00:00:00,0.0020895997759367,0.000295525367850698,0.00103022504587926,0.0183174316358611,0.00259057537457922,0.0090309527521776
1294185600,2011-01-05T00:00:00,0.00210441476698537,0.000297620604330803,0.00103752920766592,0.0184472998473938,0.00260894221756382,0.00909498103439947
1294272000,2011-01-06T00:00:00,0.00208630380741595,0.000295059229635746,0.0010286000508158,0.0182885391758082,0.00258648920698695,0.00901670804545129
1294358400,2011-01-07T00:00:00,0.00212631050800051,0.000300717248478826,0.00104832435659906,0.0186392379131325,0.00263608740016539,0.00918961130994734
1294444800,2011-01-08T00:00:00,0.00214468386025154,0.000303315732525946,0.00105738287961564,0.018800298718965,0.00265886571132244,0.00926901832271074
1294531200,2011-01-09T00:00:00,0.00215973368801446,0.000305444181206378,0.00106480282178642,0.0189322255091347,0.00267752369245511,0.00933406153577978
1294617600,2011-01-10T00:00:00,0.0021781181068205,0.00030804423036074,0.00107386680089191,0.0190933833243885,0.00270031572334224,0.00941351637661849
1294704000,2011-01-11T00:00:00,0.00223978171204195,0.000316765115491913,0.00110426850328962,0.0196339264877598,0.00277676300240211,0.00968001769983681
1294790400,2011-01-12T00:00:00,0.00226564064405539,0.000320422260981447,0.00111701760468536,0.0198606058857896,0.00280882153976336,0.00979177632267187
1294876800,2011-01-13T00:00:00,0.00235913063091458,0.000333644248787477,0.0011631105106621,0.0206801391105972,0.00292472548487103,0.010195826736464
1294963200,2011-01-14T00:00:00,0.00239294619514418,0.000338426675151182,0.00117978243109923,0.0209765663466339,0.00296664823437526,0.0103419727910159
1295049600,2011-01-15T00:00:00,0.0023855359464769,0.000337378667542987,0.00117612899283744,0.0209116081068165,0.00295746139968182,0.010309946751213
1295136000,2011-01-16T00:00:00,0.00245262886247995,0.000346867402615755,0.00120920748148556,0.0214997446084993,0.00304063965132971,0.0105999127827024
1295222400,2011-01-17T00:00:00,0.00253745388398851,0.000358863932273221,0.00125102834243784,0.0222433207470433,0.00314580123030706,0.0109665144498101
1295308800,2011-01-18T00:00:00,0.00251242781452574,0.000355324575852432,0.00123868986314752,0.0220239422221327,0.00311477523192242,0.0108583553403511
1295395200,2011-01-19T00:00:00,0.00256031917791214,0.000362097697167154,0.00126230150524766,0.0224437579135778,0.00317414841336727,0.011065334995001
1295481600,2011-01-20T00:00:00,0.00260467128033214,0.000368370272199733,0.00128416820301279,0.0228325484433915,0.00322913380610286,0.0112570184676101
