DateTime,Estimated TWh per Year,Minimum TWh per Year
2020-05-09 00:00:00,10.471656915,2.85698807806054
2020-05-10 00:00:00,9.3330114195,2.7879430480762
2020-05-11 00:00:00,9.231560436,2.82221411481639
2020-05-12 00:00:00,9.4313601585,2.81429153999941
2020-05-13 00:00:00,9.957795826,2.80209884478598
2020-05-14 00:00:00,10.143057197,2.83312071831456
2020-05-15 00:00:00,9.707367209,2.87708523945689
2020-05-16 00:00:00,9.991893688,2.80993194363275
2020-05-17 00:00:00,10.23398668716,2.85080500374795
2020-05-18 00:00:00,10.16986830528,2.84360872984638
2020-05-19 00:00:00,10.10238495924,2.7805341081733
2020-05-20 00:00:00,10.03697376348,2.83798783119442
2020-05-21 00:00:00,9.8670848215,2.79633117984863
2020-05-22 00:00:00,9.92553768714,2.78256391936658
2020-05-23 00:00:00,9.8713854753,2.80172954254062
2020-05-24 00:00:00,9.82027605804001,2.85097848836579
2020-05-25 00:00:00,9.76981211154,2.80473566367178
2020-05-26 00:00:00,9.72155602158,2.76437939940101
2020-05-27 00:00:00,9.68022314808,2.8328445838531
2020-05-28 00:00:00,9.63249992796001,2.80545845300356
2020-05-29 00:00:00,9.58449877116001,2.81274301254738
2020-05-30 00:00:00,9.53503073568,2.84329108445342
2020-05-31 00:00:00,9.48504188016,2.88516024669277
2020-06-01 00:00:00,9.43381295862,2.85558831919057
2020-06-02 00:00:00,9.3777178908,2.84627409575792
2020-06-03 00:00:00,9.3241330329,2.90520822196933
2020-06-04 00:00:00,9.2690870616,2.93684685169846
2020-06-05 00:00:00,9.21444440448001,2.8805582496175
2020-06-06 00:00:00,9.16034792904,2.89836067886623
2020-06-07 00:00:00,9.1059463971,2.93521344690364
2020-06-08 00:00:00,9.05089530942,2.91083638994649
2020-06-09 00:00:00,9.0064433151,2.84505362979731
2020-06-10 00:00:00,8.96090479308001,2.82278207421132
2020-06-11 00:00:00,8.92127021508,2.8294574728733
2020-06-12 00:00:00,8.88320353908001,2.82090755467003
2020-06-13 00:00:00,8.84069996532001,2.86594201690355
2020-06-14 00:00:00,8.80250559180001,2.85163623095057
2020-06-15 00:00:00,8.76318585960001,2.85141961332227
2020-06-16 00:00:00,8.72435286678,2.91763978936771
2020-06-17 00:00:00,8.68217693412001,2.85823557472423
2020-06-18 00:00:00,8.63798769636001,2.84872434183397
2020-06-19 00:00:00,8.59426810704001,2.88775680310243
2020-06-20 00:00:00,8.55356897064001,2.92892239507335
2020-06-21 00:00:00,8.52163623786001,2.91541996264009
2020-06-22 00:00:00,8.4880320468,2.87337592324703
2020-06-23 00:00:00,8.45730154914001,2.9026046761733
2020-06-24 00:00:00,8.42657621292,2.92844657508415
2020-06-25 00:00:00,8.40056822604,2.97325941723483
2020-06-26 00:00:00,8.37008067528,3.00318578611239
2020-06-27 00:00:00,8.34369080748001,2.96495662240181
2020-06-28 00:00:00,8.31603925956001,2.89519360802894
2020-06-29 00:00:00,8.28434221728,2.97022599427629
2020-06-30 00:00:00,8.25277114200001,2.92562910352875
2020-07-01 00:00:00,8.21789967258001,2.90337757470789
2020-07-02 00:00:00,8.18574889074,2.93352538140006
2020-07-03 00:00:00,8.15164667430001,2.94703676275856
2020-07-04 00:00:00,8.11769700306001,2.98639035973182
2020-07-05 00:00:00,8.08353998556001,2.96034982213511
2020-07-06 00:00:00,8.04951501870001,2.96182538832338
2020-07-07 00:00:00,8.0154031287,2.92342629213039
2020-07-08 00:00:00,7.98267040908001,3.02680514598248
2020-07-09 00:00:00,7.9531414881,2.99454776742737
2020-07-10 00:00:00,7.92018728556,2.96674258566039
2020-07-11 00:00:00,7.8906381324,2.97516152290807
2020-07-12 00:00:00,7.85959755114,3.02363625902613
2020-07-13 00:00:00,7.82514631218001,3.04688415622304
2020-07-14 00:00:00,7.7887880346,3.01037633597784
2020-07-15 00:00:00,7.74641328012,2.96205585431285
2020-07-16 00:00:00,7.70214520896,2.98404030100589
2020-07-17 00:00:00,7.66187237166,2.9326417112538
2020-07-18 00:00:00,7.62242324412,2.98274268255669
2020-07-19 00:00:00,7.5863738538,3.02286992990838
2020-07-20 00:00:00,7.54804207434,2.95475836341814
2020-07-21 00:00:00,7.5095691864,2.85036708244436
2020-07-22 00:00:00,7.4717218632,2.83594910102295
2020-07-23 00:00:00,7.43073964434,2.91574200469119
2020-07-24 00:00:00,7.39043595516,3.01588036358915
2020-07-25 00:00:00,7.35128879832,2.97674864590859
2020-07-26 00:00:00,7.31024034462,3.00173091577008
2020-07-27 00:00:00,7.26985337982,3.04845018695276
