Date,Price,Market_Cap,Energy_TWh_Annual,electricity_price,daily_energy_kwh,daily_cost_usd,cumulative_cost,CEIR,log_CEIR,post_china_ban
2023-11-23,37624.0,735915240802.0787,149.145396620155,0.08074747500000001,408617524.98672605,32994833.38342754,29009635033.00839,25.367959299202603,3.233486932819851,1
2023-11-24,37256.0,728742724041.5989,151.64039475149,0.08074747500000001,415453136.30545205,33546791.737496085,29043181824.745884,25.09169719898536,3.2225370025299815,1
2023-11-25,37861.0,740602638241.0094,153.047587055163,0.08074747500000001,419308457.6853781,33858099.20423863,29077039923.950123,25.470358749653577,3.2375153740768416,1
2023-11-26,37821.0,739846019535.2689,150.746948373956,0.08074747500000001,413005338.0108383,33349138.205896724,29110389062.15602,25.415188301178727,3.235346959928225,1
2023-11-27,37292.0,729523290598.077,146.67053878594,0.08074747500000001,401837092.5642192,32447330.58590198,29142836392.741924,25.03267975589933,3.2201821614748405,1
2023-11-28,37028.5,724393842146.1592,147.010536765371,0.08074747500000001,402768593.87772876,32522546.964927062,29175358939.706852,24.82896075565601,3.212010744260588,1
2023-11-29,37968.0,742799303634.6963,147.134619654199,0.08074747500000001,403108546.9978055,32549997.320991628,29207908937.027843,25.43144410769594,3.2359863653834506,1
2023-11-30,37731.0,738188391926.8218,146.082913694124,0.08074747500000001,400227160.80581915,32317332.66148887,29240226269.68933,25.24564567723726,3.228653692424182,1
2023-12-01,37751.37,738612637388.4211,147.155857069846,0.08074747500000001,403166731.6982082,32554695.58863278,29272780965.277966,25.232062449568073,3.2281155052322075,1
2023-12-02,38794.0,759038303139.4723,143.40135362344,0.08074747500000001,392880420.886137,31724101.96349283,29304505067.24146,25.90176156866666,3.254310980626863,1
2023-12-03,39580.0,774444012347.9413,145.921152998341,0.08074747500000001,399783980.8173726,32281546.99645128,29336786614.23791,26.398392657363615,3.2733031241079806,1
2023-12-04,39540.0,773688246949.2196,149.329774209658,0.08074747500000001,409122669.0675562,33035622.49246577,29369822236.730377,26.34296662448411,3.271201318085598,1
2023-12-05,42032.0,822478360538.109,147.812168097013,0.08074747500000001,404964844.1014055,32699888.624957144,29402522125.355335,27.973054727466486,3.3312417156753797,1
2023-12-06,43890.0,858865363143.3739,147.608306718416,0.08074747500000001,404406319.7764822,32654789.19599351,29435176914.55133,29.17819606237163,3.373421720154567,1
2023-12-07,43824.0,857603604560.9097,144.860250587194,0.08074747500000001,396877398.86902463,32046847.8432416,29467223762.394573,29.103644492473858,3.370863406626734,1
2023-12-08,43385.0,849042151967.0469,139.959505082207,0.08074747500000001,383450698.85536164,30962675.719555847,29498186438.11413,28.78285937165321,3.359780049256978,1
2023-12-09,44546.37,871800331602.3726,144.283691539533,0.08074747500000001,395297785.0398165,31919298.015057962,29530105736.129185,29.522424992056543,3.3851501437857463,1
2023-12-10,43987.75,860897625690.7946,140.518432187693,0.08074747500000001,384982005.9936795,31086324.904424492,29561192061.033607,29.12256122531661,3.3715131736268367,1
2023-12-11,43828.0,857800824409.4546,140.732391223486,0.08074747500000001,385568195.1328383,31133658.197283987,29592325719.230892,28.987273002743528,3.3668568716840124,1
2023-12-12,41166.0,805728104986.3109,141.398126323281,0.08074747500000001,387392126.91309863,31280936.083112266,29623606655.314003,27.198852400430997,3.3031747812512546,1
2023-12-13,41085.0,804170547954.1573,143.065925265173,0.08074747500000001,391961439.08266574,31649896.50329158,29655256551.817295,27.117302005093503,3.3001719745353766,1
2023-12-14,42985.0,841388989648.9315,147.332383794894,0.08074747500000001,403650366.56135345,32593747.882653728,29687850299.699947,28.341189448042837,3.344316204025505,1
2023-12-15,42987.0,841457226739.4569,151.142917693828,0.08074747500000001,414090185.4625425,33436736.898382016,29721287036.598328,28.311601233933768,3.343271658242565,1
2023-12-16,42235.28,826771107103.3275,150.38728587284,0.08074747500000001,412019961.29545206,33269571.524205487,29754556608.12253,27.78636959683788,3.32454559818711,1
2023-12-17,42264.0,827361884319.2972,151.955977984322,0.08074747500000001,416317747.902252,33616606.9407934,29788173215.063324,27.774844678992125,3.3241307433945626,1
2023-12-18,42061.75,823431052057.8501,153.577220198069,0.08074747500000001,420759507.39196986,33975267.8041454,29822148482.86747,27.611392671151883,3.3182284654940126,1
2023-12-19,42613.0,834251499579.2909,156.333601151261,0.08074747500000001,428311236.0308521,34585050.823620334,29856733533.69109,27.941820850492586,3.3301245217301303,1
2023-12-20,42496.0,831989633094.8422,155.929733870766,0.08074747500000001,427204750.33086574,34495704.89722283,29891229238.588314,27.83390493759884,3.3262548796580234,1
2023-12-21,43445.0,850598536244.335,156.098046184594,0.08074747500000001,427665879.95779186,34532939.95024481,29925762178.53856,28.423621466000515,3.347220541222242,1
2023-12-22,44017.0,861827265108.8596,157.005504506749,0.08074747500000001,430152067.14177805,34733693.28772905,29960495871.826286,28.765453976323847,3.359175152437332,1
2023-12-23,43739.0,856413672518.4506,159.282359592772,0.08074747500000001,436390026.28156716,35237392.737420194,29995733264.563705,28.551183095437068,3.3516983746632927,1
2023-12-24,43804.91,857733712602.5212,164.022976344278,0.08074747500000001,449378017.3815835,36286140.224068984,30032019404.787773,28.560640596342296,3.3520295670637563,1
2023-12-25,43658.0,854886505429.7615,161.246516148443,0.08074747500000001,441771277.1190219,35671915.1548863,30067691319.94266,28.43206338435271,3.347517500741293,1
2023-12-26,43524.0,852291891546.371,159.333513474977,0.08074747500000001,436530173.90404654,35248709.30406266,30102940029.246723,28.31257979181837,3.3433062214933518,1
2023-12-27,42328.0,828900164688.4731,158.327379164543,0.08074747500000001,433773641.54669315,35026126.276450574,30137966155.523174,27.503520324199663,3.3143140082687945,1
2023-12-28,43398.0,849882932210.5227,155.945659673798,0.08074747500000001,427248382.6679397,34499228.0982699,30172465383.621445,28.167500448003352,3.3381688469611577,1
2023-12-29,42463.0,831600942669.4219,155.016714050671,0.08074747500000001,424703326.1662219,34293721.212023854,30206759104.83347,27.530293461252356,3.315286978787217,1
2023-12-30,41927.0,821132019085.5598,153.189710666829,0.08074747500000001,419697837.4433671,33889540.636512354,30240648645.469982,27.15325417494193,3.301496898311298,1
2023-12-31,42303.0,828524314492.2263,150.880318633777,0.08074747500000001,413370735.9829507,33378643.169514917,30274027288.639496,27.367495794097234,3.3093560243141753,1
2024-01-01,42596.0,834291451249.9102,152.288276785907,0.07886820000000001,417228155.57782733,32906033.619743206,30306933322.25924,27.52807228559665,3.3152062943852454,1
2024-01-02,43622.0,854416104107.9045,150.164623611367,0.07886820000000001,411409927.70237535,32447160.460016485,30339380482.719257,28.161949601922952,3.3379717619161786,1
2024-01-03,45120.0,883787413377.4642,153.36755979811,0.07886820000000001,420185095.3372876,33139242.136080272,30372519724.85534,29.09825794447397,3.370678307934433,1
2024-01-04,42939.0,841095886281.4307,159.553846836451,0.07886820000000001,437133826.9491808,34475958.09059338,30406995682.945934,27.661262396704572,3.32003296498924,1
2024-01-05,44488.0,871467748131.15,156.45021518635,0.07886820000000001,428630726.5379452,33805333.86673997,30440801016.812675,28.62827911952225,3.3543950097073405,1
2024-01-06,43971.0,861369770258.0157,154.898029512733,0.07886820000000001,424378163.04858357,33469941.838948306,30474270958.651623,28.26547586410672,3.341641125793307,1
2024-01-07,43924.5,860488259383.7424,148.390163599804,0.07886820000000001,406548393.4241205,32063740.002252225,30506334698.653873,28.206871388640224,3.3395656145261032,1
2024-01-08,44095.75,863872576714.6816,143.83359236998,0.07886820000000001,394064636.63008225,31079168.574668657,30537413867.228542,28.288989384322196,3.342472661250925,1
2024-01-09,47111.0,922975346610.7202,147.111891763873,0.07886820000000001,403046278.8051315,31787534.52605888,30569201401.7546,30.192981965101108,3.4076095121136323,1
2024-01-10,45399.0,889465036147.6783,143.783820404105,0.07886820000000001,393928275.07973975,31068413.984643936,30600269815.739243,29.067228540912478,3.3696113725959718,1
2024-01-11,45947.0,900232242791.433,144.639604414752,0.07886820000000001,396272888.80753976,31253329.449050814,30631523145.188293,29.38907864700305,3.380623130739125,1
2024-01-12,46153.0,904299187080.0181,149.424582381179,0.07886820000000001,409382417.48268217,32287254.378507677,30663810399.566803,29.490763714505402,3.3840771198979365,1
2024-01-13,43421.0,850798703556.0215,152.246376018889,0.07886820000000001,417113358.9558603,32896979.816802587,30696707379.383606,27.71628543220995,3.3220201621754466,1
2024-01-14,42951.0,841618094732.78,153.730259167919,0.07886820000000001,421178792.240874,33217613.222211704,30729924992.605816,27.387573999457818,3.3100894068607123,1
2024-01-15,42959.0,841803498973.4912,152.394764537697,0.07886820000000001,417519902.8430055,32929043.20140273,30762854035.80722,27.364284795996245,3.309238688533389,1
2024-01-16,42687.75,836516668099.4459,148.388281462647,0.07886820000000001,406543236.8839644,32063333.31521189,30794917369.122433,27.164114716482654,3.3018967903497787,1
2024-01-17,43430.0,851090861927.6272,146.607622907238,0.07886820000000001,401664720.29380274,31678573.4930757,30826595942.61551,27.608979710635403,3.318141071642289,1
2024-01-18,42635.0,835539761281.3385,142.007586164767,0.07886820000000001,389061879.90347123,30684610.156602956,30857280552.772114,27.07755661917124,3.2987052157299543,1
2024-01-19,41063.0,804759807709.8107,136.665606828261,0.07886820000000001,374426320.0774274,29530329.897130564,30886810882.669243,26.05512789154175,3.260214596871171,1
2024-01-20,41587.0,815056915641.9418,133.97895363747,0.07886820000000001,367065626.4040274,28949805.236358117,30915760687.9056,26.36379948305125,3.271991837451159,1
2024-01-21,41719.5,817681501676.1084,134.949581458395,0.07886820000000001,369724880.70793146,29159535.836649284,30944920223.742252,26.42377151933158,3.274264041340978,1
2024-01-22,41672.25,816783120424.7625,140.849690571522,0.07886820000000001,385889563.2096493,30434415.24913127,30975354638.991383,26.368806102274814,3.272181724492887,1
2024-01-23,39811.0,780328752631.6382,144.261916509225,0.07886820000000001,395238127.42253417,31171719.681185916,31006526358.67257,25.16659698042503,3.2255175985933016,1
2024-01-24,39180.0,767986641419.9683,147.697285180155,0.07886820000000001,404650096.3839863,31914024.731631514,31038440383.4042,24.743080900115054,3.2085458903393214,1
